Source,Target,Weight,TipoRelacion
2651,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2651,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
2651,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2651,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2652,DESARROLLO INMOBILIARIO MARVERDE S.A.C,25987.5,Depto+Modalidad
2652,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2652,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2652,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2652,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2653,DESARROLLO INMOBILIARIO MARVERDE S.A.C,25987.5,Depto+Modalidad
2653,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2653,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2653,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2653,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2654,DESARROLLO INMOBILIARIO MARVERDE S.A.C,25987.5,Depto+Modalidad
2654,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2654,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2654,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2654,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2655,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2655,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2655,FORTALEZA  MAM CONTRATISTAS  S.A.C.,24150.0,Depto+Modalidad
2655,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2655,CONSTRUCTORA GALILEA S.A.C.,24609.375,Depto+Modalidad
2656,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2656,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2656,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
2656,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2656,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
2657,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2657,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2657,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2657,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2657,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2658,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2658,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2658,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2658,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2658,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2659,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2659,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2659,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2659,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2659,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2660,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2660,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2660,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
2660,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2660,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
2661,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2661,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
2661,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2661,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
2661,SERVICIOS GENERALES Y CONSTRUCCIONES W&D S.R.L.,25987.5,Depto+Modalidad
2662,DESARROLLO INMOBILIARIO MARVERDE S.A.C,25987.5,Depto+Modalidad
2662,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2662,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2662,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2662,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2663,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2663,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2663,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
2663,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2663,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
2664,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2664,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2664,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2664,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2664,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2665,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2665,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2665,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2665,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2665,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2666,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2666,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2666,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2666,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2666,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2667,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2667,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2667,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
2667,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2667,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2668,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2668,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2668,INMOBILIARIA CONDOMINIOS DE CHICLAYO S.A.C.,25987.5,Depto+Modalidad
2668,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,26435.25,Depto+Modalidad
2668,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2669,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2669,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2669,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2669,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2669,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2670,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2671,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2671,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2671,FORTALEZA  MAM CONTRATISTAS  S.A.C.,24150.0,Depto+Modalidad
2671,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2671,CONSTRUCTORA GALILEA S.A.C.,24609.375,Depto+Modalidad
2672,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2672,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2672,FORTALEZA  MAM CONTRATISTAS  S.A.C.,24150.0,Depto+Modalidad
2672,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2672,CONSTRUCTORA GALILEA S.A.C.,24609.375,Depto+Modalidad
2673,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2673,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2673,FORTALEZA  MAM CONTRATISTAS  S.A.C.,24150.0,Depto+Modalidad
2673,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2673,CONSTRUCTORA GALILEA S.A.C.,24609.375,Depto+Modalidad
2674,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2674,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2674,FORTALEZA  MAM CONTRATISTAS  S.A.C.,24150.0,Depto+Modalidad
2674,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2674,CONSTRUCTORA GALILEA S.A.C.,24609.375,Depto+Modalidad
2675,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2675,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2675,FORTALEZA  MAM CONTRATISTAS  S.A.C.,24150.0,Depto+Modalidad
2675,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2675,CONSTRUCTORA GALILEA S.A.C.,24609.375,Depto+Modalidad
2676,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2676,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2676,FORTALEZA  MAM CONTRATISTAS  S.A.C.,24150.0,Depto+Modalidad
2676,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2676,CONSTRUCTORA GALILEA S.A.C.,24609.375,Depto+Modalidad
2677,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2677,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2677,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2677,CONSTRUCTORA & INMOBILIARIA TORRES DE CRISTAL S.A.C. - CONSIN TORRES DE CRISTAL S.A.C.,25856.25,Depto+Modalidad
2677,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
2678,DESARROLLO INMOBILIARIO MARVERDE S.A.C,25987.5,Depto+Modalidad
2678,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2678,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2678,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2678,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2679,DESARROLLO INMOBILIARIO MARVERDE S.A.C,25987.5,Depto+Modalidad
2679,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2679,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2679,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2679,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2680,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2680,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
2680,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2680,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
2680,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
2681,DESARROLLO INMOBILIARIO MARVERDE S.A.C,25987.5,Depto+Modalidad
2681,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2681,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2681,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2681,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2682,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2682,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2682,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2682,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2682,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2683,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2683,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2683,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2683,CONSTRUCTORA & INMOBILIARIA TORRES DE CRISTAL S.A.C. - CONSIN TORRES DE CRISTAL S.A.C.,25856.25,Depto+Modalidad
2683,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
2684,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2684,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2684,INMOBILIARIA CONDOMINIOS DE CHICLAYO S.A.C.,25987.5,Depto+Modalidad
2684,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,26435.25,Depto+Modalidad
2684,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2685,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2685,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
2685,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2685,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
2685,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
2686,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2686,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2686,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2686,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2686,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2687,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2687,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2687,FORTALEZA  MAM CONTRATISTAS  S.A.C.,24150.0,Depto+Modalidad
2687,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2687,CONSTRUCTORA GALILEA S.A.C.,24609.375,Depto+Modalidad
2688,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2688,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2688,FORTALEZA  MAM CONTRATISTAS  S.A.C.,24150.0,Depto+Modalidad
2688,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2688,CONSTRUCTORA GALILEA S.A.C.,24609.375,Depto+Modalidad
2689,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2689,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2689,FORTALEZA  MAM CONTRATISTAS  S.A.C.,24150.0,Depto+Modalidad
2689,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2689,CONSTRUCTORA GALILEA S.A.C.,24609.375,Depto+Modalidad
2690,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2690,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2690,FORTALEZA  MAM CONTRATISTAS  S.A.C.,24150.0,Depto+Modalidad
2690,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2690,CONSTRUCTORA GALILEA S.A.C.,24609.375,Depto+Modalidad
2691,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2691,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2691,FORTALEZA  MAM CONTRATISTAS  S.A.C.,24150.0,Depto+Modalidad
2691,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2691,CONSTRUCTORA GALILEA S.A.C.,24609.375,Depto+Modalidad
2692,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2692,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2692,FORTALEZA  MAM CONTRATISTAS  S.A.C.,24150.0,Depto+Modalidad
2692,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2692,CONSTRUCTORA GALILEA S.A.C.,24609.375,Depto+Modalidad
2693,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2693,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2693,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2693,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2693,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2694,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2694,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2694,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2694,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2694,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2695,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2695,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2695,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2695,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2695,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2696,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2696,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2696,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
2696,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2696,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2697,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2697,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2697,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2697,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2697,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2698,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2698,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2698,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2698,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2698,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2699,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2699,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2699,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
2699,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2699,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2700,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
2700,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2700,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
2700,SERVICIOS GENERALES Y CONSTRUCCIONES W&D S.R.L.,25987.5,Depto+Modalidad
2700,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
2701,DESARROLLO INMOBILIARIO MARVERDE S.A.C,25987.5,Depto+Modalidad
2701,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2701,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2701,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2701,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2702,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2702,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2702,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
2702,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2702,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2703,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2703,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2703,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2703,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2703,VENET-INTERNATIONAL E.I.R.L.,25987.5,Depto+Modalidad
2704,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2704,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2704,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2704,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2704,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2705,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2706,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2706,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
2706,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2706,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
2706,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
2707,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2707,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2707,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2707,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2707,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2708,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2708,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2708,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
2708,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2708,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
2709,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2709,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2709,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2709,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2709,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2710,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
